tweet_id,author_id,text,tweet_type,like_count,company_name,quote_count,reply_count,retweet_count,created_at
tweet_id,author_id,text,tweet_type,like_count,company_name,quote_count,reply_count,retweet_count,created_at
1453036877938888706,2293315159,Our hope for the Obama Presidential Center is that it inspires young people like @ChiPubSchools sophomore Trenton Banks to shape their own future. https://t.co/r1xdqjXhTC,,206,ObamaFoundation,4,11,49,2021-10-26T16:32:42.000Z
1452700617688895497,2293315159,"“Being a part of the Obama Scholars program will support the work we’re doing at @GageParkLatinx because I will become a stronger leader, thinking critically about issues and knowing how to mobilize.”
 
Get to know Samantha Martinez, one of our newest #ObamaScholars at @UChicago: https://t.co/mRLB4suO3K",,157,ObamaFoundation,1,9,49,2021-10-25T18:16:31.000Z
1451623989449793549,2293315159,"“No one is too small to have an impact and change the world. So do everything you can.” —@GretaThunberg

⏪  #FlashbackFriday to when environmental activist Greta Thunberg visited with @BarackObama to highlight the progress her generation is making towards #ClimateAction. https://t.co/9wYH2CNfRQ",,299,ObamaFoundation,3,15,97,2021-10-22T18:58:23.000Z
1451286052984008709,2293315159,Glad I had a chance to talk with our new champs! I really am proud of this team and their work this season. https://t.co/rHwqreQMpi,retweeted,0,ObamaFoundation,0,0,1243,2021-10-21T20:35:33.000Z
1451257351030382601,2293315159,"Girls in Afghanistan continue to face danger and significant barriers to their education. In response to this critical moment, @girlsalliance launched the Afghanistan Relief Fund this week to support on-the-ground organizations. Find out how you can help: https://t.co/ZjD64JGX31",,107,ObamaFoundation,0,12,39,2021-10-21T18:41:30.000Z
1450533927471431688,2293315159,The 2022-2023 application for Columbia World Projects’ @ObamaFoundation Scholars Program is now open! Apply today. https://t.co/dFHJQLXnMQ https://t.co/HVvl2MYO71,retweeted,0,ObamaFoundation,0,0,52,2021-10-19T18:46:52.000Z
1450524409270312964,2293315159,"Don’t miss your chance to apply to the #ObamaScholars program—a one-year academic experience at @Columbia.
 
Applications are open to U.S. citizens and residents, in addition to emerging leaders from around the world. Apply now: https://t.co/EqgfsPbNw4",,180,ObamaFoundation,4,16,93,2021-10-19T18:09:03.000Z
1450172527892996100,2293315159,"Colin Powell's lifelong dedication to service, strength and dignity inspired countless boys and young men of color to reach for their dreams. Our thoughts are with his family. https://t.co/tsZsL3Oovj",retweeted,0,ObamaFoundation,0,0,64,2021-10-18T18:50:48.000Z
1450149984540708865,2293315159,"I am deeply saddened by the death of Colin Powell. He was the consummate public servant who placed country over politics. Knowing being “a first” carried extra responsibilities, he always exuded character, integrity &amp; the strength of his convictions. Thank you, for your service. https://t.co/nehbDy7WPT",retweeted,0,ObamaFoundation,0,0,222,2021-10-18T17:21:13.000Z
1450149919629713420,2293315159,"General Colin Powell understood what was best in this country, and tried to bring his own life, career, and public statements in line with that ideal. Michelle and I will always look to him as an example of what America—and Americans—can and should be. https://t.co/vSxTbUE5aR",retweeted,0,ObamaFoundation,0,0,9648,2021-10-18T17:20:57.000Z
1449871337800011776,2293315159,"Congrats to our new WNBA champs, @ChicagoSky! I couldn’t be prouder of this team — they worked hard for this moment, and have made our city proud. https://t.co/Da9cLtvSX4",retweeted,0,ObamaFoundation,0,0,3244,2021-10-17T22:53:58.000Z
1449151994376163331,2293315159,"Before #LatinxHeritageMonth comes to an end, read some of the inspiring stories of family, tradition, and resilience from our Latinx Foundation staff members—who are critical to the work we do: https://t.co/vHxPvdit6E https://t.co/GBLZBX1kFj",,165,ObamaFoundation,0,14,59,2021-10-15T23:15:34.000Z
1448994861764517890,2293315159,"Quoting civil rights leaders Dr. King &amp; John Lewis, honoree Michelle Obama cited we must not only get into “good trouble” but also understand we are in an “inescapable network of mutuality… a single garment of destiny.” https://t.co/oPfAI67rWV",retweeted,0,ObamaFoundation,0,0,114,2021-10-15T12:51:10.000Z
1448464106328109059,2293315159,"I knew Tim my entire life. It's hard to put into words what Tim meant to not only me, but the South Side of Chicago. I saw him just a few months ago when he and my 93 year old Mom were on a panel together sharing their incredible pearls of wisdom. He lived a truly inspiring life https://t.co/z786SZCL3l",retweeted,0,ObamaFoundation,0,0,42,2021-10-14T01:42:08.000Z
1448386542368698368,2293315159,"I'm heartbroken to say goodbye to my friend and mentor, Timuel Black. Tim made Chicago and our world a better place. You will be deeply missed, but your legacy will rightfully live on. 2 Timothy 4:7-8. Read my full statement: https://t.co/YvLxehzzbZ",retweeted,0,ObamaFoundation,0,0,81,2021-10-13T20:33:56.000Z
1448373979463528458,2293315159,"Today we lost Dr Timuel Black, a beloved South Side icon, renowned historian, and friend of the Foundation.
 
Our condolences are with his family during this painful time. Read @BarackObama’s message about Tim: https://t.co/ur2a3WrO4X",,278,ObamaFoundation,1,17,57,2021-10-13T19:44:00.000Z
1448290952465027083,2293315159,Congratulations to my dear friend on this distinguished and well-deserved honor! https://t.co/Pw30cbxpn4,retweeted,0,ObamaFoundation,0,0,93,2021-10-13T14:14:05.000Z
1448282984302448640,2293315159,"The fight for civil rights continues to evolve, but the premise remains the same: Equality for all. During the National Civil Rights Museum’s virtual #30thFreedomAward Ceremony tomorrow, @NCRMuseum will honor @MichelleObama for her inspiring work to build a more equitable world. https://t.co/COBnatJjcP",,1123,ObamaFoundation,14,42,217,2021-10-13T13:42:25.000Z
1447984869938798597,2293315159,"Dive deeper into the tremendous planning and collaboration that has gone into bringing the Obama Presidential Center to life, including never-before-seen interviews with architects Billie Tsien and Tod Williams. https://t.co/q2rdJmPk1x",,333,ObamaFoundation,11,19,96,2021-10-12T17:57:49.000Z
1447597159638052871,2293315159,"We know when girls get the opportunities they deserve, amazing things start to happen. This International #DayoftheGirl, we’re joining @girlsalliance in celebrating girls’ empowerment &amp; education around the 🌍
 
Support the Girls Opportunity Alliance now: https://t.co/XspOfO9JLd",,401,ObamaFoundation,215,39,147,2021-10-11T16:17:12.000Z
1447596764392005642,2293315159,"Happy International #DayoftheGirl! Three years ago today, the @ObamaFoundation launched the @GirlsAlliance to empower adolescent girls through education. I hope you’ll join us to support the next generation of girl power—today and every day. https://t.co/0QKHkhCDnZ",retweeted,0,ObamaFoundation,0,0,91,2021-10-11T16:15:38.000Z
1447595594483216391,2293315159,"Happy International #DayoftheGirl! Today I’m celebrating the promise that exists within every girl. When we invest in that promise, we empower them to change their communities for the better. Join me and the @GirlsAlliance in supporting girls’ education: https://t.co/dwyLjHlyo7 https://t.co/mVYsPN8onA",retweeted,0,ObamaFoundation,0,0,1780,2021-10-11T16:10:59.000Z
1447561847356407815,2293315159,"Throughout his career, Joseph Kunkel has been improving communities through culturally-responsive design. On #IndigenousPeoplesDay, get to know the 2019 Obama Fellow and director of @MASSDesignLab.
 
Learn more: https://t.co/aJVLizk6Dc https://t.co/bXitM1hEPQ",,176,ObamaFoundation,1,16,63,2021-10-11T13:56:53.000Z
1447352598416306180,2293315159,Playoff baseball is back tonight on the South Side of Chicago and we couldn’t be more excited for the @whitesox and their fans—the kind of people that make this city go. Here’s a special message from @BarackObama to his favorite team. Let’s go Sox! https://t.co/3GRcXyYKlU,quoted,779,ObamaFoundation,2,19,117,2021-10-11T00:05:24.000Z
1446217232837664774,2293315159,"And of course, I’m excited for my @WhiteSox to be back in the playoffs. It’s going to be hard to top a walk-off home run on the Field of Dreams, but if any team can do it, it’s this one. Go Sox! https://t.co/vymsDfGpCW",retweeted,0,ObamaFoundation,0,0,700,2021-10-07T20:53:52.000Z
1446217219705290754,2293315159,"It’s always good to be from Chicago, but this year is especially sweet. Congratulations to the @ChicagoSky for making it to the WNBA finals, and to the legend, @Candace_Parker, for making all of us proud. We’ll be rooting for you. https://t.co/yW4d1OUYpF",retweeted,0,ObamaFoundation,0,0,1645,2021-10-07T20:53:49.000Z
1446204133468409856,2293315159,"Recently we broke ground in Jackson Park, making way for the Obama Presidential Center on the South Side of Chicago. But long before the shovels hit the dirt, extensive planning, designing, and dreaming went into making this moment a reality.

Take a closer look at the journey: https://t.co/Xqqk4TPZTW",,929,ObamaFoundation,27,39,211,2021-10-07T20:01:49.000Z
1445916317123547138,2293315159,"Here at the Obama Foundation, members of the Latinx community not only hold crucial positions across our organization, they bring a unique perspective that shapes our work every day. Join us in celebrating #LatinxHeritageMonth, by reading some of their inspiring stories:",,210,ObamaFoundation,8,10,66,2021-10-07T00:58:08.000Z
1445791974452252675,2293315159,"Last week @BarackObama and @MichelleObama had fun surprising some hardworking women from the Chicago Women in Trades. Together, they thanked these women for their work to build the Obama Presidential Center and the example they are setting for other women in trades. https://t.co/7DzAJtJa2W",,300,ObamaFoundation,3,10,83,2021-10-06T16:44:02.000Z
1444782367084736512,2293315159,"Happy anniversary, Miche! Over the past 29 years, I've loved watching the world get to know you not just as a daughter of the South Side, but as a mother, lawyer, executive, author, First Lady, and my best friend. I can’t imagine life without you. https://t.co/SEXc9jMXPl",retweeted,0,ObamaFoundation,0,0,17575,2021-10-03T21:52:13.000Z
1444701480515158018,2293315159,"💙 29 years ago, the Obamas danced the night away at the South Shore Cultural Center after saying “I do.” Fast forward to last week, where they broke ground on the Obama Presidential Center just a few miles away. Happy wedding anniversary @BarackObama and @MichelleObama! https://t.co/0mHT2HVAV5",,1599,ObamaFoundation,10,45,211,2021-10-03T16:30:48.000Z
1444701086695182340,2293315159,"How it started vs. how it’s going

Happy anniversary, Barack—love you! ❤️😘 https://t.co/fHL8MX2MIm",retweeted,0,ObamaFoundation,0,0,22738,2021-10-03T16:29:14.000Z
1444394911571316748,2293315159,Congratulations @BarackObama and @MichelleObama! Looking forward to visiting. https://t.co/JpRILwtJWz,retweeted,0,ObamaFoundation,0,0,875,2021-10-02T20:12:37.000Z
1443952369641918468,2293315159,"On Tuesday, we broke ground on the Obama Presidential Center in Jackson Park—now the work begins to bring hope home to the South Side of Chicago. Thank you @GovPritzker, @ChicagosMayor, and the thousands who watched from home. https://t.co/TDwpkuJIg0",,878,ObamaFoundation,11,55,181,2021-10-01T14:54:06.000Z
1443950494024613909,2293315159,"I have too many favorite #ObamaMemories to count, but this one is up there. Congratulations to @barackobama and @michelleobama for breaking ground this week on the Obama Presidential Center—a place to continue empowering the next generation of leaders with the @obamafoundation. https://t.co/ViGQMbE3cq",retweeted,0,ObamaFoundation,0,0,1502,2021-10-01T14:46:39.000Z
1443624636739096582,2293315159,"Let your guard down, build authentic relationships in your community, and find support in one another. That’s just some of the advice the Obamas had for the newest class of #ObamaScholars from @UChicago. https://t.co/nS8dDfXF1S",,294,ObamaFoundation,6,21,90,2021-09-30T17:11:49.000Z
1443265964670439432,2293315159,"""Who you are right now is not who you are going to be in 20 years, so practice all kinds of things in your lives."" —@MichelleObama

Yesterday, the Obamas sat down with @ChiPubSchools students to share some wisdom after breaking ground on the Obama Presidential Center nearby. https://t.co/Gti7QaF3R8",,452,ObamaFoundation,6,20,102,2021-09-29T17:26:35.000Z
1443245921333039107,2293315159,Congratulations President Obama! https://t.co/ALYVnuJpsn,retweeted,0,ObamaFoundation,0,0,87,2021-09-29T16:06:56.000Z
1442999071506063363,2293315159,"One of the greatest honors of my life is being a proud Chicagoan—a daughter of the South Side. When it came time to decide where Barack and I would build the Obama Presidential Center, we knew it had to be in the place we call home. We can’t wait to see this project come to life. https://t.co/JOC6Vcfeji",retweeted,0,ObamaFoundation,0,0,2872,2021-09-28T23:46:02.000Z
1442984431854051334,2293315159,"Today, we officially broke ground on the Obama Presidential Center on the South Side of Chicago. Michelle and I can’t imagine a better investment in the city we love, and generations of young leaders who will help create change. https://t.co/cmyD0pD4jy",retweeted,0,ObamaFoundation,0,0,7010,2021-09-28T22:47:52.000Z
1442933035272265729,2293315159,"“It’s not just breaking ground on a new building, it’s breaking ground on the very idea of America as a place of possibilities.” —President Biden

Thank you @POTUS for joining our groundbreaking ceremony for the  Obama Presidential Center today! https://t.co/KnhXfJVeXQ",,815,ObamaFoundation,11,34,229,2021-09-28T19:23:38.000Z
1442916650685120513,2293315159,Bringing Hope Home: Obama Presidential Center Groundbreaking Ceremony https://t.co/bffNcjRTq7,,749,ObamaFoundation,22,48,236,2021-09-28T18:18:32.000Z
1442915637521641473,2293315159,"Michelle and I had fun surprising some of the hardworking women from the Chicago Women of Trades. We’re grateful for the work they're doing — not only to build the Obama Presidential Center, but also to make it easier for more people to follow their example. https://t.co/pEc1qYDDdv",retweeted,0,ObamaFoundation,0,0,2334,2021-09-28T18:14:30.000Z
1442912017635893251,2293315159,"Join our friends at the @ObamaFoundation for the groundbreaking of the Obama Presidential Center, which will include a new CPL branch! https://t.co/TMK7GIwNw9",retweeted,0,ObamaFoundation,0,0,59,2021-09-28T18:00:07.000Z
1442906849095786499,2293315159,We are so excited to see our fearless #ReachHigher founder @MichelleObama and President @BarackObama breaking ground on the Obama Presidential Center today! This will further mark their legacy of inspiring the next generation of students and leaders! https://t.co/J0ysdy8Jnu,retweeted,0,ObamaFoundation,0,0,46,2021-09-28T17:39:35.000Z
1442904499085987842,2293315159,Who doesn’t love a good surprise? @BarackObama @MichelleObama surprised a workforce training program. These incredible women will help bring the Obama Presidential Center to life! https://t.co/fP3YQ63mDR,retweeted,0,ObamaFoundation,0,0,108,2021-09-28T17:30:15.000Z
1442904442341191683,2293315159,"Surprise! Today, the Obamas stopped by Chicago Women in Trades—a key partner in the Obama Presidential Center Construction Workforce Initiative. The longstanding Chicago organization is helping create a diverse pipeline of talent for projects across the city. https://t.co/WSCcUjKwYs",,592,ObamaFoundation,7,13,121,2021-09-28T17:30:01.000Z
1442872451692589057,2293315159,"Thanks @RobinRoberts for chatting all things Obama Presidential Center on @GMA, and helping @BarackObama surprise members of Chicago Women in Trades before we break ground later today! https://t.co/Qw2UZRDzP9",,3611,ObamaFoundation,16,208,600,2021-09-28T15:22:54.000Z
1442863240392839178,2293315159,WATCH LIVE: Join our livestream right here at 1:15 pm CT today as we officially break ground on the Obama Presidential Center in historic Jackson Park on the South Side of Chicago. https://t.co/u8l6AVs9p6,,312,ObamaFoundation,15,24,131,2021-09-28T14:46:18.000Z
1442862603525496845,2293315159,"It’s been a long journey and a test of endurance to come to today’s groundbreaking, but it’s all worth it—not just the project itself, but the progress that has been made. Thank you President and Mrs. Obama for your vision for Chicago’s South Side. https://t.co/4fE7Zb6XIN",retweeted,0,ObamaFoundation,0,0,76,2021-09-28T14:43:46.000Z
1442833802909323269,2293315159,EXCLUSIVE: Former Pres. @BarackObama shows @RobinRoberts a 3D model of the Obama Presidential Center ahead of the historic groundbreaking. https://t.co/9uegY8Z9BL https://t.co/GKbaS75N0K,retweeted,0,ObamaFoundation,0,0,114,2021-09-28T12:49:19.000Z
1442833228977553408,2293315159,"Decided to take a break on an incredibly tense day as the House debated and prepared to pass the ACA. It turned into a quick game of HORSE with a ton of smack talk. Let the record reflect…44 won the 1st, @ReggieLove33 won the 2nd, and yer boy won game 3…#ObamaMemories https://t.co/pngoKIWZYT",retweeted,0,ObamaFoundation,0,0,45,2021-09-28T12:47:02.000Z
1442652342957056011,2293315159,"It was great meeting our newest class of @ObamaFoundation Scholars at @UChicago. Young leaders like them are the source of my hope, and I believe they will power a brighter future for all of us. https://t.co/ar5wr37Am4",retweeted,0,ObamaFoundation,0,0,1814,2021-09-28T00:48:16.000Z
1442641672723128324,2293315159,The best things about being an @ObamaAlums are: 1) getting to see @BarackObama; 2) rockstars like @smonahon who's doing amazing work in her community and has been inspiring me since we met in 2012! https://t.co/DZNZd9FhiW,retweeted,0,ObamaFoundation,0,0,46,2021-09-28T00:05:52.000Z
1442634159004999690,2293315159,"On #ObamaAlumni call with thousands of my former colleagues, and these two 😄 Great to see our alums doing amazing work to continue the job we started! and…always love a good Iowa shoutout by P44 &amp; ⁦@davidplouffe⁩! ♥️ #ObamaMemories https://t.co/MW141QxjqV",retweeted,0,ObamaFoundation,0,0,41,2021-09-27T23:36:01.000Z
1442634088360390656,2293315159,"Tomorrow is the ⁦@ObamaFoundation⁩ groundbreaking !
It seemed like yesterday when we were discussing his plan to run for President 
(Jan 07 at Olives, Wash DC) https://t.co/mznWZEEP5l",retweeted,0,ObamaFoundation,0,0,53,2021-09-27T23:35:44.000Z
1442620914202447874,2293315159,"Democracy owes me nothing — except for the #VOTE ✌🏾. 

Favorite memory, hundreds of brilliant first-generation Presidential staffers, showing up w/ a little bit of hope &amp; even more determination to create change 👊🏾. 

Respect ➡️ Empower ➡️ Include🖤🇺🇸

#ObamaMemories #Black44 https://t.co/lLDYSO92yY",retweeted,0,ObamaFoundation,0,0,41,2021-09-27T22:43:23.000Z
1442620513478713346,2293315159,3/6 2. President Obama meeting w Dreamers in the Oval and announcing DACA in 2012. Playing a small role in this policy change is one of my proudest contributions. So much work to do and will continue to do all I can until the day where they do not have to worry about their status https://t.co/cTgQGkxfmt,retweeted,0,ObamaFoundation,0,0,26,2021-09-27T22:41:47.000Z
1442619755517693959,2293315159,And being the daughter of an #AME Bishop I'll never forget this moment when the President brought us together in honoring the #Charleston9 &amp; #RevClementaPinckney. The people of Charleston showed #AmazingGrace #ObamaMemories https://t.co/gz2qW5FIe6,retweeted,0,ObamaFoundation,0,0,30,2021-09-27T22:38:46.000Z
1442619487489044480,2293315159,And #ObamaMemories wouldn’t be complete without these two heroes sharing a moment in the Beast. Thank you ⁦@BillieJeanKing⁩ and ⁦@BarackObama⁩ for changing the world! https://t.co/PeBsLRptFE,retweeted,0,ObamaFoundation,0,0,32,2021-09-27T22:37:43.000Z
1442619310678192129,2293315159,"I have too many phenomenal #ObamaMemories to count (traveling with @MichelleObama to @TuskegeeUniv + visiting the Oval Office with my mom &amp; niece stand out) but really, the best was my first date with my now-husband. I guess you can find love at the office after all @ROWENS904202 https://t.co/molHTtf6dq",retweeted,0,ObamaFoundation,0,0,24,2021-09-27T22:37:00.000Z
1442619142448746498,2293315159,In 2014 discussing my upcoming trip to Ferguson. #ObamaMemories https://t.co/o8q2foWvkp,retweeted,0,ObamaFoundation,0,0,103,2021-09-27T22:36:20.000Z
1442618997367873539,2293315159,"In advance of tomorrow’s @ObamaFoundation groundbreaking here on Chicago’s South Side, @BarackObama chats with thousands of campaign and Administration alumni. https://t.co/lxtVnsaGJf",retweeted,0,ObamaFoundation,0,0,102,2021-09-27T22:35:46.000Z
1442589124062498816,2293315159,"Today, @BarackObama and @MichelleObama met with the newest class of #ObamaScholars from @UChicago, where they shared how the Obama Presidential Center will support emerging leaders—just like Scholars—in making a bigger impact in their communities. https://t.co/lnmqNI2VBa",,490,ObamaFoundation,3,17,100,2021-09-27T20:37:03.000Z
1442528778987597824,2293315159,"1/8 As Groundbreaking festivities for the Obama Presidential Center kick off I’ve been reminiscing about the incredible journey it’s been to get here. I thought it might be fun to share some of my favorite #ObamaMemories, and I’d love to hear some of yours too!",retweeted,0,ObamaFoundation,0,0,110,2021-09-27T16:37:16.000Z
1442507736118284299,2293315159,"Few places will embody hope, ignite passion, and inspire renewed commitment to taking action and serving others like the Obama Presidential Center.

Join us tomorrow at 1:15 pm CT as we officially break ground on the site on the South Side of Chicago.",,454,ObamaFoundation,6,19,125,2021-09-27T15:13:39.000Z
1442166857239351297,2293315159,"We’re sending a message to the young people on the South Side of Chicago: You matter. And that’s why we’re building the Obama Presidential Center here.

Join us Monday, September 27, as we kick off our virtual Groundbreaking celebration. Learn more at https://t.co/WbgfL4BKP8. https://t.co/fJDPye4xtH",,337,ObamaFoundation,6,18,90,2021-09-26T16:39:07.000Z
1442166033507237889,2293315159,Thank you Alexis for your support of the Obama Presidential Center! Everything @BarackObama has done has been fueled by people like you that choose hope over fear again and again. https://t.co/X0oyDHPr0X,retweeted,0,ObamaFoundation,0,0,37,2021-09-26T16:35:51.000Z
1441748577961738248,2293315159,We are grateful to the hardworking people like Alexis Hart McDowell who are helping bring the Obama Presidential Center to life on the South Side of Chicago. Find out how you can support our work at https://t.co/efQdMM1OUm. https://t.co/cXn2xCUlOW,,288,ObamaFoundation,4,15,66,2021-09-25T12:57:02.000Z
1441491272594649095,2293315159,"TUESDAY: @ABC Exclusive: @RobinRoberts sits down with former Pres. @BarackObama as ground is broken on The Obama Presidential Center in Chicago.

What does he want you to know about the ambitious promise of his center? What does he have to say about politics? Watch @GMA Tuesday. https://t.co/MRXoyLQSTz",retweeted,0,ObamaFoundation,0,0,169,2021-09-24T19:54:35.000Z
1441420175526412296,2293315159,"Thrilled to be celebrating this momentous occasion! While we can’t gather in person for a traditional groundbreaking ceremony, we hope you’ll follow along next week. https://t.co/A5KmS2lgGS",retweeted,0,ObamaFoundation,0,0,112,2021-09-24T15:12:04.000Z
1441420107268464644,2293315159,"Chicago will always be an important place to @MichelleObama and me, which is why we're excited to celebrate the virtual groundbreaking for the Obama Presidential Center in Chicago next week. It’s been a long time coming, and we can't wait to see this project come to life. https://t.co/1aturVB3yn",retweeted,0,ObamaFoundation,0,0,2475,2021-09-24T15:11:48.000Z
1441420073164550145,2293315159,"The South Side of Chicago is where I was born and raised, and it's where @BarackObama and I started our family. We're thrilled to head back home next week to celebrate the virtual groundbreaking for the Obama Presidential Center! ❤ https://t.co/e64alXYUDr",retweeted,0,ObamaFoundation,0,0,1772,2021-09-24T15:11:40.000Z
1441417167744897035,2293315159,"We've got big news!
 
Our virtual groundbreaking festivities for the Obama Presidential Center will take place on Monday, Sept. 27 and Tuesday, Sept. 28.
 
Watch a special message from @BarackObama and @MichelleObama now. https://t.co/yJ6M4DLL2A",,6492,ObamaFoundation,103,279,1108,2021-09-24T15:00:07.000Z
1441409583549804549,2293315159,"We are hiring! The @ObamaFoundation is looking for its next Executive Director of My Brothers Keeper Alliance. If you’re ready to lead our national call to action to build safe and supportive communities for boys and young men of color , apply today or spread the word:",retweeted,0,ObamaFoundation,0,0,52,2021-09-24T14:29:59.000Z
1440838321568043012,2293315159,"Get to know Samantha Martinez, the Founder of @GageParkLatinx—a grassroots Latinx, queer, DACA, artist-led organization in Chicago. As part of our newest class of #ObamaScholars at @UChicago, she’ll be gaining new perspectives to help amplify her efforts. https://t.co/OQ4YCiO54d",,164,ObamaFoundation,6,11,51,2021-09-23T00:40:00.000Z
1440037790192783362,2293315159,"Today marks ten years since the end of Don’t Ask, Don’t Tell, a discriminatory law President Obama pledged to repeal that denied LGBTQ service members the right to serve their country. Listen to two Marines reflect on the law and their service: https://t.co/oSUmHZHX2L",,240,ObamaFoundation,3,13,49,2021-09-20T19:38:58.000Z
1438574318196248578,2293315159,"On #MexicanIndependenceDay, we're celebrating the Little Village Arch, a gateway into the beloved Southwest Side neighborhood. It just earned preliminary landmark designation. This is the first time an architect of Mexican descent has had a structure earn this status in Chicago! https://t.co/9c1Xhqnprr",,292,ObamaFoundation,4,17,76,2021-09-16T18:43:39.000Z
1438235218062753796,2293315159,"We believe in the courage it takes to enact real change. In that spirit, we’re kicking off #HispanicHeritageMonth by celebrating the Independence Day of Costa Rica, El Salvador, Guatemala, Honduras, and Nicaragua.
 
📸 President Obama in Costa Rica in 2013 https://t.co/d0nOzuGHG8",,338,ObamaFoundation,5,19,79,2021-09-15T20:16:11.000Z
1438227978480234501,2293315159,What a great event! Working to bring jobs - and career! - opportunities to the community is an awesome way to spend the weekend. We Can Build It! https://t.co/UPdi31rMqx,retweeted,0,ObamaFoundation,0,0,28,2021-09-15T19:47:25.000Z
1438156375373357060,2293315159,"This weekend we co-hosted the Unity in the Community Resource Fair in Englewood, where local orgs provided COVID-19 vaccinations, mental health aid, and more to our community. We Can Build It, who is helping us build the Obama Presidential Center, also held live demonstrations. https://t.co/hVuvq8GC8q",,191,ObamaFoundation,4,16,42,2021-09-15T15:02:54.000Z
1436741286690754562,2293315159,"Today, twenty years after the September 11th terrorist attacks, @BarackObama and @MichelleObama traveled to New York City to honor victims, survivors, and their families. #NeverForget911 https://t.co/dm13eL1IZV",,2487,ObamaFoundation,11,39,296,2021-09-11T17:19:50.000Z
1436679867270111232,2293315159,Thank you @ChrisLeMark for sharing your story. The courage and vulnerability of people like you is a powerful way to break down stigmas around mental health and set an example of the importance of prioritizing mental health. https://t.co/dfS9jYoUoE,retweeted,0,ObamaFoundation,0,0,33,2021-09-11T13:15:47.000Z
1436677183553081348,2293315159,"Today we honor the nearly 3,000 men, women, and children who died on September 11, 2001, and the heroes who have always run towards danger to do what’s right. Let’s never forget that day, and let’s never take them for granted. https://t.co/VkN11wZAMh",retweeted,0,ObamaFoundation,0,0,19860,2021-09-11T13:05:07.000Z
1436362752101163009,2293315159,"On #WorldSuicidePreventionDay, we are inspired by @ChrisLeMark, a Chicagoan making therapy as normal as ordering a cup of coffee.

Get to know Christopher and find out what led him to launch 
@CHHAMH6453.

📸: @Charlie_Turnley",,234,ObamaFoundation,1,14,79,2021-09-10T16:15:41.000Z
1435643915164606464,2293315159,"""Getting books in the hands of children really changes the trajectory of their lives and their future career possibilities."" —@curtisshawflagg
 
This #WorldLiteracyDay, follow @openbooks to learn how you can help bridge the literacy gap in Chicago. https://t.co/XLH9Rd0HlK",,310,ObamaFoundation,6,16,76,2021-09-08T16:39:17.000Z
1435279829956448264,2293315159,"Congratulations to the 2021-2022 #UChicago @ObamaFoundation Scholars!  The Scholars are a cohort of 12 students from the @HarrisPolicy, @ChicagoBooth and @UChicagoCrown: https://t.co/iiiYcZEpBK 

(Thread) https://t.co/NA7hyRggTN",retweeted,0,ObamaFoundation,0,0,48,2021-09-07T16:32:32.000Z
1435277229408325640,2293315159,"When we launched the #ObamaScholars program three years ago, we hoped to equip the next generation of leaders with the tools and skills they could use to change their communities for the better. To our newest Scholars—congratulations! We can’t wait to see the good you’ll do. https://t.co/1OpJ7s8cYz",retweeted,0,ObamaFoundation,0,0,483,2021-09-07T16:22:12.000Z
1435264562631163913,2293315159,"The pandemic has devastated communities everywhere. But the young leaders in our newest class of @ObamaFoundation Scholars studying at @UChicago and @Columbia give me hope for a better future. Congratulations, Scholars! https://t.co/QWpgaxfwvg",retweeted,0,ObamaFoundation,0,0,1152,2021-09-07T15:31:52.000Z
1435258160462315525,2293315159,"We're excited to announce the next cohort of @ObamaFoundation Scholars at Columbia University, 12 emerging leaders from around the world who will hold a year-long residency at Columbia World Projects. https://t.co/FddbiK8SS7 https://t.co/cIu4VZjRk2",retweeted,0,ObamaFoundation,0,0,46,2021-09-07T15:06:25.000Z
1435256829735489537,2293315159,"Today, we’re excited to announce the newest class of #ObamaScholars from @UChicago and @Columbia!
 
These 24 rising leaders will work throughout the academic year to create sustainable solutions for their communities' most pressing issues. Learn more at: https://t.co/AEoul1B7yx https://t.co/rJath3VOiP",,646,ObamaFoundation,45,58,148,2021-09-07T15:01:08.000Z
1434928876615086082,2293315159,"This Labor Day, let’s honor all the working men and women who make this country what it is—and the American labor movement that has helped protect them, especially during this pandemic.",retweeted,0,ObamaFoundation,0,0,6956,2021-09-06T17:17:58.000Z
1434861651073851397,2293315159,"To all those celebrating the start of #RoshHashanah tonight, Shanah Tova! https://t.co/X5gdgXzKux",,685,ObamaFoundation,2,12,152,2021-09-06T12:50:50.000Z
1433840493771829248,2293315159,"Ahead of Labor Day, get to know Maurice Harris. He’s a lifelong Chicagoan, father of five, and a talented tradesman who will help us build the Obama Presidential Center. Photos by: @lawagyei 
https://t.co/P7s8nlYQwV",,230,ObamaFoundation,2,13,72,2021-09-03T17:13:07.000Z
1432825031692800003,2293315159,"Hurricane Ida has left millions of people without power, food, and shelter throughout the South. In times like these, we’ve got to lift up one another. I hope you’ll click through to support families who can use your help: https://t.co/yqIwIkSUz0",retweeted,0,ObamaFoundation,0,0,835,2021-08-31T21:58:02.000Z
1432825019252547587,2293315159,"My heart is with those impacted by Hurricane Ida. If you're looking for ways to help, please check out these resources: https://t.co/g0YcCfQej2",retweeted,0,ObamaFoundation,0,0,58,2021-08-31T21:57:59.000Z
